Id,date,tournament
M012682_Turkey,1981-03-25,FIFA World Cup qualification
M012682_Wales,1981-03-25,FIFA World Cup qualification
M012683_Guinea,1981-03-25,Friendly
M012683_Senegal,1981-03-25,Friendly
M012684_Qatar,1981-03-27,FIFA World Cup qualification
M012684_Syria,1981-03-27,FIFA World Cup qualification
M012685_Bahrain,1981-03-28,FIFA World Cup qualification
M012685_Saudi Arabia,1981-03-28,FIFA World Cup qualification
M012686_Brazil,1981-03-29,FIFA World Cup qualification
M012686_Venezuela,1981-03-29,FIFA World Cup qualification
M012687_Iraq,1981-03-30,FIFA World Cup qualification
M012687_Syria,1981-03-30,FIFA World Cup qualification
M012688_Qatar,1981-03-31,FIFA World Cup qualification
M012688_Saudi Arabia,1981-03-31,FIFA World Cup qualification
M012689_Albania,1981-04-01,FIFA World Cup qualification
M012689_Germany,1981-04-01,FIFA World Cup qualification
M012690_Cameroon,1981-04-01,Friendly
M012690_Niger,1981-04-01,Friendly
M012691_Algeria,1981-04-03,Friendly
M012691_Senegal,1981-04-03,Friendly
M012692_Liberia,1981-04-04,African Cup of Nations qualification
M012692_Morocco,1981-04-04,African Cup of Nations qualification
M012693_German DR,1981-04-04,FIFA World Cup qualification
M012693_Malta,1981-04-04,FIFA World Cup qualification
M012694_Angola,1981-04-04,Friendly
M012694_Nigeria,1981-04-04,Friendly
M012695_Egypt,1981-04-04,African Cup of Nations qualification
M012695_Kenya,1981-04-04,African Cup of Nations qualification
M012696_Cameroon,1981-04-05,African Cup of Nations qualification
M012696_Togo,1981-04-05,African Cup of Nations qualification
M012697_DR Congo,1981-04-05,African Cup of Nations qualification
M012697_Mozambique,1981-04-05,African Cup of Nations qualification
M012698_Malaysia,1981-04-05,Friendly
M012698_Singapore,1981-04-05,Friendly
M012699_Congo,1981-04-05,Friendly
M012699_Zambia,1981-04-05,Friendly
M012700_Israel,1981-04-08,Friendly
M012700_Romania,1981-04-08,Friendly
M012701_Algeria,1981-04-10,African Cup of Nations qualification
M012701_Mali,1981-04-10,African Cup of Nations qualification
M012702_Zambia,1981-04-11,African Cup of Nations qualification
M012702_Zimbabwe,1981-04-11,African Cup of Nations qualification
M012703_Congo,1981-04-11,African Cup of Nations qualification
M012703_Ghana,1981-04-11,African Cup of Nations qualification
M012704_Guinea,1981-04-12,FIFA World Cup qualification
M012704_Nigeria,1981-04-12,FIFA World Cup qualification
M012705_Senegal,1981-04-12,African Cup of Nations qualification
M012705_Tunisia,1981-04-12,African Cup of Nations qualification
M012706_Cameroon,1981-04-12,FIFA World Cup qualification
M012706_DR Congo,1981-04-12,FIFA World Cup qualification
M012707_Ethiopia,1981-04-12,Friendly
M012707_Kenya,1981-04-12,Friendly
M012708_Congo,1981-04-14,Friendly
M012708_Togo,1981-04-14,Friendly
M012709_Cyprus,1981-04-15,Friendly
M012709_Greece,1981-04-15,Friendly
M012710_Denmark,1981-04-15,Friendly
M012710_Romania,1981-04-15,Friendly
M012711_Bulgaria,1981-04-15,Friendly
M012711_Portugal,1981-04-15,Friendly
M012712_Czechoslovakia,1981-04-15,FIFA World Cup qualification
M012712_Turkey,1981-04-15,FIFA World Cup qualification
M012713_Guinea,1981-04-15,FIFA World Cup qualification
M012713_Nigeria,1981-04-15,FIFA World Cup qualification
M012714_Hungary,1981-04-15,Friendly
M012714_Spain,1981-04-15,Friendly
M012715_Malaysia,1981-04-17,Friendly
M012715_Singapore,1981-04-17,Friendly
M012716_Botswana,1981-04-18,Friendly
M012716_Malawi,1981-04-18,Friendly
M012717_Egypt,1981-04-18,African Cup of Nations qualification
M012717_Kenya,1981-04-18,African Cup of Nations qualification
M012718_Lesotho,1981-04-18,Friendly
M012718_Mozambique,1981-04-18,Friendly
M012719_Eswatini,1981-04-18,Friendly
M012719_Zambia,1981-04-18,Friendly
M012720_DR Congo,1981-04-19,African Cup of Nations qualification
M012720_Mozambique,1981-04-19,African Cup of Nations qualification
M012721_Cameroon,1981-04-19,African Cup of Nations qualification
M012721_Togo,1981-04-19,African Cup of Nations qualification
M012722_Chile,1981-04-19,Friendly
M012722_Peru,1981-04-19,Friendly
M012723_Ethiopia,1981-04-19,Friendly
M012723_Sudan,1981-04-19,Friendly
M012724_German DR,1981-04-19,Friendly
M012724_Italy,1981-04-19,Friendly
M012725_Malawi,1981-04-19,Friendly
M012725_Zambia,1981-04-19,Friendly
M012726_Algeria,1981-04-19,African Cup of Nations qualification
M012726_Mali,1981-04-19,African Cup of Nations qualification
M012727_Malawi,1981-04-20,Friendly
M012727_Zimbabwe,1981-04-20,Friendly
M012728_Ethiopia,1981-04-21,Friendly
M012728_Sudan,1981-04-21,Friendly
M012729_Malaysia,1981-04-21,FIFA World Cup qualification
M012729_South Korea,1981-04-21,FIFA World Cup qualification
M012730_Kuwait,1981-04-22,FIFA World Cup qualification
M012730_Thailand,1981-04-22,FIFA World Cup qualification
M012731_South Korea,1981-04-24,FIFA World Cup qualification
M012731_Thailand,1981-04-24,FIFA World Cup qualification
M012732_Zambia,1981-04-25,African Cup of Nations qualification
M012732_Zimbabwe,1981-04-25,African Cup of Nations qualification
M012733_Kuwait,1981-04-25,FIFA World Cup qualification
M012733_Malaysia,1981-04-25,FIFA World Cup qualification
M012734_Australia,1981-04-25,FIFA World Cup qualification
M012734_New Zealand,1981-04-25,FIFA World Cup qualification
M012735_Cameroon,1981-04-26,FIFA World Cup qualification
M012735_DR Congo,1981-04-26,FIFA World Cup qualification
M012736_Congo,1981-04-26,African Cup of Nations qualification
M012736_Ghana,1981-04-26,African Cup of Nations qualification
M012737_Ethiopia,1981-04-26,African Cup of Nations qualification
M012737_Rwanda,1981-04-26,African Cup of Nations qualification
M012738_Egypt,1981-04-26,FIFA World Cup qualification
M012738_Morocco,1981-04-26,FIFA World Cup qualification
M012739_Senegal,1981-04-26,African Cup of Nations qualification
M012739_Tunisia,1981-04-26,African Cup of Nations qualification
M012740_Malaysia,1981-04-27,FIFA World Cup qualification
M012740_Thailand,1981-04-27,FIFA World Cup qualification
M012741_Israel,1981-04-28,FIFA World Cup qualification
M012741_Scotland,1981-04-28,FIFA World Cup qualification
M012742_Hungary,1981-04-28,FIFA World Cup qualification
M012742_Switzerland,1981-04-28,FIFA World Cup qualification
M012743_Greece,1981-04-29,FIFA World Cup qualification
M012743_Yugoslavia,1981-04-29,FIFA World Cup qualification
M012744_Northern Ireland,1981-04-29,FIFA World Cup qualification
M012744_Portugal,1981-04-29,FIFA World Cup qualification
M012745_Kuwait,1981-04-29,FIFA World Cup qualification
M012745_South Korea,1981-04-29,FIFA World Cup qualification
M012746_Czechoslovakia,1981-04-29,Friendly
M012746_Republic of Ireland,1981-04-29,Friendly
M012747_England,1981-04-29,FIFA World Cup qualification
M012747_Romania,1981-04-29,FIFA World Cup qualification
M012748_Belgium,1981-04-29,FIFA World Cup qualification
M012748_France,1981-04-29,FIFA World Cup qualification
M012749_Cyprus,1981-04-29,FIFA World Cup qualification
M012749_Netherlands,1981-04-29,FIFA World Cup qualification
M012750_Bulgaria,1981-04-29,Friendly
M012750_Norway,1981-04-29,Friendly
M012751_Austria,1981-04-29,FIFA World Cup qualification
M012751_Germany,1981-04-29,FIFA World Cup qualification
M012752_Chile,1981-04-29,Copa Juan Pinto Durán
M012752_Uruguay,1981-04-29,Copa Juan Pinto Durán
M012753_Algeria,1981-05-01,FIFA World Cup qualification
M012753_Niger,1981-05-01,FIFA World Cup qualification
M012754_Denmark,1981-05-01,FIFA World Cup qualification
M012754_Luxembourg,1981-05-01,FIFA World Cup qualification
M012755_German DR,1981-05-02,FIFA World Cup qualification
M012755_Poland,1981-05-02,FIFA World Cup qualification
M012756_Fiji,1981-05-03,FIFA World Cup qualification
M012756_New Zealand,1981-05-03,FIFA World Cup qualification
M012757_Guernsey,1981-05-04,Muratti Vase
M012757_Jersey,1981-05-04,Muratti Vase
M012758_Guinea,1981-05-06,Friendly
M012758_Liberia,1981-05-06,Friendly
M012759_New Zealand,1981-05-07,FIFA World Cup qualification
M012759_Taiwan,1981-05-07,FIFA World Cup qualification
M012760_Egypt,1981-05-08,FIFA World Cup qualification
M012760_Morocco,1981-05-08,FIFA World Cup qualification
M012761_Ethiopia,1981-05-10,African Cup of Nations qualification
M012761_Rwanda,1981-05-10,African Cup of Nations qualification
M012762_Indonesia,1981-05-11,FIFA World Cup qualification
M012762_New Zealand,1981-05-11,FIFA World Cup qualification
M012763_Brazil,1981-05-12,Friendly
M012763_England,1981-05-12,Friendly
M012764_Bulgaria,1981-05-13,FIFA World Cup qualification
M012764_Finland,1981-05-13,FIFA World Cup qualification
M012765_Hungary,1981-05-13,FIFA World Cup qualification
M012765_Romania,1981-05-13,FIFA World Cup qualification
M012766_Denmark,1981-05-14,Nordic Championship
M012766_Sweden,1981-05-14,Nordic Championship
M012767_Brazil,1981-05-15,Friendly
M012767_France,1981-05-15,Friendly
M012768_Australia,1981-05-16,FIFA World Cup qualification
M012768_New Zealand,1981-05-16,FIFA World Cup qualification
M012769_Scotland,1981-05-16,British Home Championship
M012769_Wales,1981-05-16,British Home Championship
M012770_Ethiopia,1981-05-17,Friendly
M012770_Yemen DPR,1981-05-17,Friendly
M012771_Ecuador,1981-05-17,FIFA World Cup qualification
M012771_Paraguay,1981-05-17,FIFA World Cup qualification
M012772_Brazil,1981-05-19,Friendly
M012772_Germany,1981-05-19,Friendly
M012773_Northern Ireland,1981-05-19,British Home Championship
M012773_Scotland,1981-05-19,British Home Championship
M012774_Cuba,1981-05-19,Friendly
M012774_German DR,1981-05-19,Friendly
M012775_Australia,1981-05-20,FIFA World Cup qualification
M012775_Indonesia,1981-05-20,FIFA World Cup qualification
M012776_England,1981-05-20,British Home Championship
M012776_Wales,1981-05-20,British Home Championship
M012777_Hungary,1981-05-20,FIFA World Cup qualification
M012777_Norway,1981-05-20,FIFA World Cup qualification
M012778_England,1981-05-23,British Home Championship
M012778_Scotland,1981-05-23,British Home Championship
M012779_Indonesia,1981-05-23,FIFA World Cup qualification
M012779_New Zealand,1981-05-23,FIFA World Cup qualification
M012780_Poland,1981-05-23,Friendly
M012780_Republic of Ireland,1981-05-23,Friendly
M012781_Chile,1981-05-24,FIFA World Cup qualification
M012781_Ecuador,1981-05-24,FIFA World Cup qualification
M012782_Finland,1981-05-24,FIFA World Cup qualification
M012782_Germany,1981-05-24,FIFA World Cup qualification
M012783_Czechoslovakia,1981-05-27,FIFA World Cup qualification
M012783_Iceland,1981-05-27,FIFA World Cup qualification
M012784_Austria,1981-05-28,FIFA World Cup qualification
M012784_Bulgaria,1981-05-28,FIFA World Cup qualification
M012785_England,1981-05-30,FIFA World Cup qualification
M012785_Switzerland,1981-05-30,FIFA World Cup qualification
M012786_New Zealand,1981-05-30,FIFA World Cup qualification
M012786_Taiwan,1981-05-30,FIFA World Cup qualification
M012787_Russia,1981-05-30,FIFA World Cup qualification
M012787_Wales,1981-05-30,FIFA World Cup qualification
M012788_Fiji,1981-05-31,FIFA World Cup qualification
M012788_Indonesia,1981-05-31,FIFA World Cup qualification
M012789_Algeria,1981-05-31,FIFA World Cup qualification
M012789_Niger,1981-05-31,FIFA World Cup qualification
M012790_Ecuador,1981-05-31,FIFA World Cup qualification
M012790_Paraguay,1981-05-31,FIFA World Cup qualification
M012791_Equatorial Guinea,1981-06-01,Friendly
M012791_São Tomé and Príncipe,1981-06-01,Friendly
M012792_China PR,1981-06-02,Kirin Cup
M012792_Japan,1981-06-02,Kirin Cup
M012793_Denmark,1981-06-03,FIFA World Cup qualification
M012793_Italy,1981-06-03,FIFA World Cup qualification
M012794_Northern Ireland,1981-06-03,FIFA World Cup qualification
M012794_Sweden,1981-06-03,FIFA World Cup qualification
M012795_Norway,1981-06-03,FIFA World Cup qualification
M012795_Romania,1981-06-03,FIFA World Cup qualification
M012796_Fiji,1981-06-06,FIFA World Cup qualification
M012796_Taiwan,1981-06-06,FIFA World Cup qualification
M012797_England,1981-06-06,FIFA World Cup qualification
M012797_Hungary,1981-06-06,FIFA World Cup qualification
M012798_Chile,1981-06-07,FIFA World Cup qualification
M012798_Paraguay,1981-06-07,FIFA World Cup qualification
M012799_French Guiana,1981-06-07,CFU Caribbean Cup qualification
M012799_Suriname,1981-06-07,CFU Caribbean Cup qualification
W000099_Hong Kong,1981-06-07,AFC Championship
W000099_Philippines,1981-06-07,AFC Championship
W000100_Japan,1981-06-07,AFC Championship
W000100_Taiwan,1981-06-07,AFC Championship
W000101_Indonesia,1981-06-08,AFC Championship
W000101_Thailand,1981-06-08,AFC Championship
W000102_India,1981-06-08,AFC Championship
W000102_Singapore,1981-06-08,AFC Championship
M012800_Australia,1981-06-10,FIFA World Cup qualification
M012800_Taiwan,1981-06-10,FIFA World Cup qualification
W000103_Hong Kong,1981-06-10,AFC Championship
W000103_Singapore,1981-06-10,AFC Championship
W000104_India,1981-06-10,AFC Championship
W000104_Philippines,1981-06-10,AFC Championship
M012801_El Salvador,1981-06-11,Friendly
M012801_Haiti,1981-06-11,Friendly
W000105_Indonesia,1981-06-11,AFC Championship
W000105_Taiwan,1981-06-11,AFC Championship
W000106_Japan,1981-06-11,AFC Championship
W000106_Thailand,1981-06-11,AFC Championship
W000107_Philippines,1981-06-12,AFC Championship
W000107_Singapore,1981-06-12,AFC Championship
W000108_Hong Kong,1981-06-12,AFC Championship
W000108_India,1981-06-12,AFC Championship
M012802_El Salvador,1981-06-13,Friendly
M012802_Haiti,1981-06-13,Friendly
W000109_Indonesia,1981-06-13,AFC Championship
W000109_Japan,1981-06-13,AFC Championship
W000110_Taiwan,1981-06-13,AFC Championship
W000110_Thailand,1981-06-13,AFC Championship
M012803_Liechtenstein,1981-06-14,Korea Cup
M012803_Malta,1981-06-14,Korea Cup
M012804_Chile,1981-06-14,FIFA World Cup qualification
M012804_Ecuador,1981-06-14,FIFA World Cup qualification
M012805_Indonesia,1981-06-15,FIFA World Cup qualification
M012805_Taiwan,1981-06-15,FIFA World Cup qualification
W000111_India,1981-06-15,AFC Championship
W000111_Thailand,1981-06-15,AFC Championship
W000112_Hong Kong,1981-06-15,AFC Championship
W000112_Taiwan,1981-06-15,AFC Championship
M012806_Liechtenstein,1981-06-16,Korea Cup
M012806_Thailand,1981-06-16,Korea Cup
M012807_Norway,1981-06-17,FIFA World Cup qualification
M012807_Switzerland,1981-06-17,FIFA World Cup qualification
M012808_Malaysia,1981-06-17,Korea Cup
M012808_South Korea,1981-06-17,Korea Cup
M012809_Austria,1981-06-17,FIFA World Cup qualification
M012809_Finland,1981-06-17,FIFA World Cup qualification
W000113_Taiwan,1981-06-17,AFC Championship
W000113_Thailand,1981-06-17,AFC Championship
W000114_Hong Kong,1981-06-17,AFC Championship
W000114_India,1981-06-17,AFC Championship
M012810_Indonesia,1981-06-18,Korea Cup
M012810_Malta,1981-06-18,Korea Cup
M012811_Malawi,1981-06-19,Friendly
M012811_Tanzania,1981-06-19,Friendly
M012812_Japan,1981-06-19,Korea Cup
M012812_Malaysia,1981-06-19,Korea Cup
M012813_Indonesia,1981-06-20,Korea Cup
M012813_Thailand,1981-06-20,Korea Cup
M012814_Portugal,1981-06-20,Friendly
M012814_Spain,1981-06-20,Friendly
M012815_Malawi,1981-06-21,Friendly
M012815_Tanzania,1981-06-21,Friendly
M012816_Japan,1981-06-21,Korea Cup
M012816_South Korea,1981-06-21,Korea Cup
M012817_Dominica,1981-06-21,CFU Caribbean Cup qualification
M012817_Guadeloupe,1981-06-21,CFU Caribbean Cup qualification
M012818_French Guiana,1981-06-21,CFU Caribbean Cup qualification
M012818_Suriname,1981-06-21,CFU Caribbean Cup qualification
M012819_Chile,1981-06-21,FIFA World Cup qualification
M012819_Paraguay,1981-06-21,FIFA World Cup qualification
M012820_Malta,1981-06-22,Korea Cup
M012820_Thailand,1981-06-22,Korea Cup
M012821_Indonesia,1981-06-22,Korea Cup
M012821_Liechtenstein,1981-06-22,Korea Cup
M012822_Malawi,1981-06-23,Friendly
M012822_Tanzania,1981-06-23,Friendly
M012823_Portugal,1981-06-24,FIFA World Cup qualification
M012823_Sweden,1981-06-24,FIFA World Cup qualification
M012824_Hong Kong,1981-06-24,Friendly
M012824_Macau,1981-06-24,Friendly
M012825_Angola,1981-06-25,Friendly
M012825_Mozambique,1981-06-25,Friendly
M012826_DR Congo,1981-06-26,Friendly
M012826_Zambia,1981-06-26,Friendly
M012827_Angola,1981-06-27,Friendly
M012827_Zimbabwe,1981-06-27,Friendly
M012828_Ghana,1981-06-27,Friendly
M012828_Liberia,1981-06-27,Friendly
M012829_Ethiopia,1981-06-28,African Cup of Nations qualification
M012829_Guinea,1981-06-28,African Cup of Nations qualification
M012830_Spain,1981-06-28,Friendly
M012830_Venezuela,1981-06-28,Friendly
M012831_DR Congo,1981-06-28,Friendly
M012831_Zambia,1981-06-28,Friendly
M012832_Indonesia,1981-06-28,FIFA World Cup qualification
M012832_Taiwan,1981-06-28,FIFA World Cup qualification
M012833_Colombia,1981-07-02,Friendly
M012833_Spain,1981-07-02,Friendly
M012834_Finland,1981-07-02,Nordic Championship
M012834_Norway,1981-07-02,Nordic Championship
M012835_Dominica,1981-07-05,CFU Caribbean Cup qualification
M012835_Guadeloupe,1981-07-05,CFU Caribbean Cup qualification
M012836_Martinique,1981-07-05,CFU Caribbean Cup qualification
M012836_Saint Vincent and the Grenadines,1981-07-05,CFU Caribbean Cup qualification
M012837_Barbados,1981-07-05,CFU Caribbean Cup qualification
M012837_Trinidad and Tobago,1981-07-05,CFU Caribbean Cup qualification
M012838_Chile,1981-07-05,Friendly
M012838_Spain,1981-07-05,Friendly
M012839_Malawi,1981-07-06,Friendly
M012839_Mozambique,1981-07-06,Friendly
M012840_Samoa,1981-07-07,South Pacific Mini Games
M012840_Vanuatu,1981-07-07,South Pacific Mini Games
M012841_Fiji,1981-07-07,South Pacific Mini Games
M012841_Solomon Islands,1981-07-07,South Pacific Mini Games
M012842_New Caledonia,1981-07-07,South Pacific Mini Games
M012842_Tahiti,1981-07-07,South Pacific Mini Games
M012843_Brazil,1981-07-08,Friendly
M012843_Spain,1981-07-08,Friendly
M012844_Samoa,1981-07-08,South Pacific Mini Games
M012844_Tahiti,1981-07-08,South Pacific Mini Games
M012845_New Caledonia,1981-07-08,South Pacific Mini Games
M012845_Vanuatu,1981-07-08,South Pacific Mini Games
M012846_Fiji,1981-07-08,South Pacific Mini Games
M012846_Papua New Guinea,1981-07-08,South Pacific Mini Games
M012847_Mozambique,1981-07-08,Friendly
M012847_Zimbabwe,1981-07-08,Friendly
M012848_Tahiti,1981-07-09,South Pacific Mini Games
M012848_Vanuatu,1981-07-09,South Pacific Mini Games
M012849_New Caledonia,1981-07-09,South Pacific Mini Games
M012849_Solomon Islands,1981-07-09,South Pacific Mini Games
M012850_Papua New Guinea,1981-07-09,South Pacific Mini Games
M012850_Samoa,1981-07-09,South Pacific Mini Games
M012851_Malawi,1981-07-10,Friendly
M012851_Zimbabwe,1981-07-10,Friendly
M012852_Fiji,1981-07-10,South Pacific Mini Games
M012852_Vanuatu,1981-07-10,South Pacific Mini Games
M012853_Samoa,1981-07-10,South Pacific Mini Games
M012853_Solomon Islands,1981-07-10,South Pacific Mini Games
M012854_New Caledonia,1981-07-10,South Pacific Mini Games
M012854_Papua New Guinea,1981-07-10,South Pacific Mini Games
